,train games,agent index,eval games,agent type,win rate,mean VPs,std VPs,mean winner VPs,std winner VPs,Plot Quests Taken Frac,Plot Quests Completed Frac,Lord Quests Taken Frac,Lord Quests Completed Frac,Buildings Purchased per Game,Intrigue Cards Played per Game,Quests Taken per Game,Quests Completed per Game
10,1000,2,100,RandomAgent,0.1,48.17,11.61211005803855,64.0,6.340346993658944,0.26411290322580644,0.30327868852459017,0.40725806451612906,0.3975409836065574,1.2,2.31,4.96,2.44
11,1000,3,100,RandomAgent,0.18,49.8,12.683059567785685,65.16666666666667,9.833333333333334,0.28507795100222716,0.3169811320754717,0.4298440979955457,0.3886792452830189,1.23,2.02,4.49,2.65
12,1500,0,100,DQNAgent,0.48,58.92,14.328070351586078,69.89583333333333,9.689426331774698,0.2505175983436853,0.3271604938271605,0.37060041407867494,0.3765432098765432,2.13,2.04,4.83,3.24
13,1500,1,100,RandomAgent,0.15,49.66,12.396951238106892,64.8,9.914299437344695,0.2984189723320158,0.3609022556390977,0.36363636363636365,0.35714285714285715,1.21,2.33,5.06,2.66
14,1500,2,100,RandomAgent,0.23,51.86,12.093816601883791,62.130434782608695,9.922764112738498,0.3008849557522124,0.33568904593639576,0.42920353982300885,0.43109540636042404,1.29,2.24,4.52,2.83
15,1500,3,100,RandomAgent,0.14,49.42,12.691083484084407,65.5,11.043744189100257,0.271461716937355,0.3282442748091603,0.4037122969837587,0.42748091603053434,1.15,2.08,4.31,2.62
16,2000,0,100,DQNAgent,0.52,59.1,14.333527130472806,68.15384615384616,10.238285266933158,0.280672268907563,0.36619718309859156,0.3949579831932773,0.3971830985915493,0.99,2.93,5.95,3.55
17,2000,1,100,RandomAgent,0.13,47.92,11.83611422722846,65.76923076923077,6.446869796848296,0.2727272727272727,0.32677165354330706,0.36152219873150104,0.3858267716535433,1.37,2.09,4.73,2.54
18,2000,2,100,RandomAgent,0.13,48.8,12.497999839974394,65.23076923076923,11.24656423538281,0.2964705882352941,0.30864197530864196,0.4,0.40329218106995884,1.4,2.45,4.25,2.43
19,2000,3,100,RandomAgent,0.22,50.64,13.072505498182053,66.54545454545455,8.590307819266553,0.271889400921659,0.3384615384615385,0.37327188940092165,0.4,1.55,2.29,4.34,2.6
20,2500,0,100,DQNAgent,0.49,58.51,11.992076550789694,67.08163265306122,10.066790694430097,0.27848101265822783,0.3388704318936877,0.3848101265822785,0.4019933554817276,1.66,3.82,3.95,3.01
21,2500,1,100,RandomAgent,0.21,49.03,12.034496250362952,64.23809523809524,10.230229536617548,0.26304347826086955,0.3107569721115538,0.3804347826086957,0.3705179282868526,1.35,2.15,4.6,2.51
22,2500,2,100,RandomAgent,0.16,49.03,11.384599246350307,62.375,6.009107670860957,0.267223382045929,0.38306451612903225,0.3987473903966597,0.41935483870967744,1.49,2.33,4.79,2.48
23,2500,3,100,RandomAgent,0.14,48.89,10.969863262593568,59.357142857142854,7.668182340565674,0.31021194605009633,0.4157303370786517,0.394990366088632,0.40823970037453183,1.15,2.21,5.19,2.67
24,3000,0,100,DQNAgent,0.74,66.33,12.57859690108559,70.17567567567568,11.161417748883158,0.28832116788321166,0.36363636363636365,0.4124087591240876,0.41711229946524064,1.79,4.21,5.48,3.74
25,3000,1,100,RandomAgent,0.1,47.34,14.058605905280935,76.3,6.972087205421343,0.29867256637168144,0.3588709677419355,0.4092920353982301,0.4314516129032258,1.25,2.2,4.52,2.48
26,3000,2,100,RandomAgent,0.06,48.63,12.809882903446073,73.33333333333333,7.7387911774959335,0.2789115646258503,0.34285714285714286,0.41950113378684806,0.43673469387755104,1.31,2.08,4.41,2.45
27,3000,3,100,RandomAgent,0.1,46.84,12.752819296139972,66.2,7.277362159464101,0.2129032258064516,0.2768595041322314,0.4064516129032258,0.3760330578512397,1.19,2.06,4.65,2.42
28,3500,0,100,DQNAgent,0.73,66.72,13.788458942173342,71.27397260273973,12.018547622660298,0.28209459459459457,0.3416666666666667,0.3902027027027027,0.4027777777777778,2.69,4.91,5.92,3.6
29,3500,1,100,RandomAgent,0.08,46.03,11.476458512973416,64.625,11.101097918674531,0.31221719457013575,0.3625,0.35294117647058826,0.32916666666666666,1.15,1.95,4.42,2.4
30,3500,2,100,RandomAgent,0.15,48.29,12.140259470044288,63.733333333333334,7.978860960201164,0.27294117647058824,0.3543307086614173,0.4023529411764706,0.43700787401574803,0.96,1.72,4.25,2.54
31,3500,3,100,RandomAgent,0.04,45.4,12.192620719107111,61.25,8.437268515343103,0.26588235294117646,0.301255230125523,0.4,0.401673640167364,1.0,1.9,4.25,2.39
32,4000,0,100,DQNAgent,0.78,68.75,13.122785527470912,72.47435897435898,11.585495307157267,0.27182866556836904,0.306282722513089,0.4200988467874794,0.3900523560209424,2.46,5.23,6.07,3.82
33,4000,1,100,RandomAgent,0.06,45.09,12.272811413852981,60.0,6.0,0.26552462526766596,0.32489451476793246,0.3854389721627409,0.35443037974683544,1.14,1.92,4.67,2.37
34,4000,2,100,RandomAgent,0.09,49.5,11.543396380615196,66.77777777777777,9.460770203292446,0.2813953488372093,0.34782608695652173,0.4186046511627907,0.4189723320158103,1.1,1.83,4.3,2.53
35,4000,3,100,RandomAgent,0.07,46.83,12.62620687300822,68.42857142857143,12.163847404233143,0.28809523809523807,0.35443037974683544,0.4,0.39662447257383965,1.06,2.05,4.2,2.37
36,4500,0,100,DQNAgent,0.74,67.1,12.968037631037319,71.66216216216216,11.302089052324638,0.2699228791773779,0.260233918128655,0.38817480719794345,0.3888888888888889,2.1,4.68,3.89,3.42
37,4500,1,100,RandomAgent,0.1,46.58,11.195695601435402,64.6,8.101851640211638,0.24843423799582465,0.3114754098360656,0.4279749478079332,0.4426229508196721,1.16,1.91,4.79,2.44
38,4500,2,100,RandomAgent,0.09,47.36,12.512809436733223,67.11111111111111,7.519521918083837,0.28778467908902694,0.3306122448979592,0.38509316770186336,0.4326530612244898,1.11,1.92,4.83,2.45
39,4500,3,100,RandomAgent,0.07,45.45,12.328321053574165,65.28571428571429,7.342912729083656,0.28187919463087246,0.33043478260869563,0.4429530201342282,0.4217391304347826,1.13,2.17,4.47,2.3
40,5000,0,1500,DQNAgent,0.768,71.45,14.49324555324537,76.21788194444444,12.198243542159693,0.2684983282453845,0.3070718439317201,0.40383776711731356,0.39711123616582256,1.684,6.657333333333334,4.586,3.554
41,5000,1,1500,RandomAgent,0.08133333333333333,48.15866666666667,12.352118234897564,67.04918032786885,10.16491269750064,0.2740582800284293,0.33674775928297057,0.40341151385927504,0.395134443021767,1.2306666666666666,2.0393333333333334,4.69,2.6033333333333335
42,5000,2,1500,RandomAgent,0.06666666666666667,48.72666666666667,12.031069039043132,66.17,9.43933790050976,0.27827082736902375,0.3405723045477772,0.40480961923847697,0.3957588145120082,1.2793333333333334,2.0393333333333334,4.657333333333334,2.6093333333333333
43,5000,3,1500,RandomAgent,0.084,49.10933333333333,11.931808170693252,66.5,9.481602905141811,0.26606018194541636,0.3148989898989899,0.39916025192442267,0.40126262626262627,1.2513333333333334,2.0513333333333335,4.763333333333334,2.64
