,train games,agent index,eval games,agent type,win rate,mean VPs,std VPs,mean winner VPs,std winner VPs,Plot Quests Taken Frac,Plot Quests Completed Frac,Lord Quests Taken Frac,Lord Quests Completed Frac,Buildings Purchased per Game,Intrigue Cards Played per Game,Quests Taken per Game,Quests Completed per Game
0,0,0,250,RandomAgent,0.484,93.404,15.711422087131387,101.64462809917356,13.821087914584782,0.27350813743218805,0.32338653712699517,0.4073236889692586,0.4066620402498265,2.368,3.792,8.848,5.764
1,0,1,250,RandomAgent,0.516,94.0,16.555361669259902,102.96899224806202,14.13223155598145,0.27121771217712176,0.30070422535211266,0.41559040590405905,0.4091549295774648,2.448,3.776,8.672,5.68
2,100,0,250,RandomAgent,0.48,92.86,16.480788816073094,103.53333333333333,13.314737031658652,0.28484565014031804,0.31530898876404495,0.39569691300280635,0.4023876404494382,2.54,3.868,8.552,5.696
3,100,1,250,RandomAgent,0.52,95.168,16.583479007735377,103.22307692307692,14.551376030420567,0.2660633484162896,0.30879345603271985,0.4081447963800905,0.4233128834355828,2.28,3.884,8.84,5.868
4,200,0,1500,RandomAgent,0.474,93.61066666666666,16.15757055445596,102.68495077355837,13.703481800787884,0.27905363748458695,0.3222787150450659,0.39542231812577067,0.39715738386873123,2.4046666666666665,4.013333333333334,8.650666666666666,5.769333333333333
5,200,1,1500,RandomAgent,0.526,94.63266666666667,16.167057026215033,102.83776932826362,13.928626433153573,0.27031369548584544,0.3180522294446345,0.4016832440703902,0.3971946630174478,2.3813333333333335,3.908,8.713333333333333,5.846
