,train games,agent index,eval games,agent type,win rate,mean VPs,std VPs,mean winner VPs,std winner VPs,Plot Quests Taken Frac,Plot Quests Completed Frac,Lord Quests Taken Frac,Lord Quests Completed Frac,Buildings Purchased per Game,Intrigue Cards Played per Game,Quests Taken per Game,Quests Completed per Game
10,1000,2,100,RandomAgent,0.27,50.92,12.94347712170111,62.77777777777778,8.812168915065934,0.27514231499051234,0.29571984435797666,0.3510436432637571,0.3657587548638132,1.94,2.75,5.27,2.57
11,1000,3,100,RandomAgent,0.12,47.8,11.60775602776006,67.5,7.643079658532067,0.27404718693284935,0.37448559670781895,0.3956442831215971,0.43209876543209874,1.62,2.17,5.51,2.43
12,1500,0,100,DQNAgent,0.6,63.84,14.559340644411066,70.93333333333334,13.302714844054284,0.20286396181384247,0.30654761904761907,0.4033412887828162,0.37797619047619047,0.41,4.06,4.19,3.36
13,1500,1,100,RandomAgent,0.08,47.34,11.257193255869778,61.75,9.743587634952538,0.2602739726027397,0.2936170212765957,0.3913894324853229,0.35319148936170214,1.63,2.28,5.11,2.35
14,1500,2,100,RandomAgent,0.16,48.48,12.542312386478022,66.0625,9.45693363358335,0.2915811088295688,0.3705179282868526,0.38809034907597534,0.38247011952191234,1.62,2.32,4.87,2.51
15,1500,3,100,RandomAgent,0.16,49.73,13.124675234077223,63.625,9.707439157676962,0.2936344969199179,0.3543307086614173,0.4127310061601643,0.44881889763779526,1.42,2.57,4.87,2.54
16,2000,0,100,DQNAgent,0.63,68.61,16.20363848029201,77.31746031746032,11.975935390216812,0.24874791318864775,0.29591836734693877,0.4040066777963272,0.41581632653061223,0.32,4.74,5.99,3.92
17,2000,1,100,RandomAgent,0.14,49.56,11.769723871017536,61.92857142857143,9.902844365666475,0.2678983833718245,0.3858267716535433,0.3903002309468822,0.3700787401574803,1.7,2.3,4.33,2.54
18,2000,2,100,RandomAgent,0.13,48.45,13.266028041580494,69.6923076923077,8.730006744068374,0.25948103792415167,0.311284046692607,0.4311377245508982,0.3968871595330739,1.57,2.07,5.01,2.57
19,2000,3,100,RandomAgent,0.1,49.15,11.103490442198794,61.6,6.8,0.26382978723404255,0.368,0.39361702127659576,0.376,1.64,2.26,4.7,2.5
20,2500,0,100,DQNAgent,0.69,67.32,14.25894806779238,73.15942028985508,12.625742266491828,0.2673684210526316,0.2927461139896373,0.4147368421052632,0.4015544041450777,0.23,4.98,4.75,3.86
21,2500,1,100,RandomAgent,0.06,49.34,10.980182147851647,67.16666666666667,8.214147686901072,0.29540481400437635,0.36507936507936506,0.4223194748358862,0.4166666666666667,1.64,2.25,4.57,2.52
22,2500,2,100,RandomAgent,0.14,49.56,11.625248384443234,64.71428571428571,7.342912729083656,0.3,0.3673469387755102,0.3630434782608696,0.39591836734693875,1.81,2.39,4.6,2.45
23,2500,3,100,RandomAgent,0.11,48.6,12.478781991845198,66.0909090909091,5.5506681899904535,0.252465483234714,0.33073929961089493,0.39644970414201186,0.40077821011673154,1.43,2.46,5.07,2.57
24,3000,0,100,DQNAgent,0.69,69.54,14.35717242356586,75.73913043478261,11.462164823115314,0.2892857142857143,0.3127962085308057,0.39464285714285713,0.3862559241706161,0.11,4.93,5.6,4.22
25,3000,1,100,RandomAgent,0.15,49.85,12.906103207397653,66.0,7.411702458499891,0.2584745762711864,0.2773109243697479,0.423728813559322,0.42857142857142855,1.64,2.48,4.72,2.38
26,3000,2,100,RandomAgent,0.06,46.18,10.793868629921342,59.166666666666664,12.266711956438131,0.23777777777777778,0.30666666666666664,0.3888888888888889,0.3511111111111111,1.63,2.14,4.5,2.25
27,3000,3,100,RandomAgent,0.1,49.85,11.73658809024156,68.2,6.968500556073739,0.31521739130434784,0.40160642570281124,0.3804347826086957,0.3333333333333333,1.7,2.34,4.6,2.49
28,3500,0,100,DQNAgent,0.82,74.14,13.752832435538506,77.7560975609756,11.979210625495908,0.285451197053407,0.34579439252336447,0.39410681399631675,0.37616822429906543,0.68,6.56,5.43,4.28
29,3500,1,100,RandomAgent,0.04,47.13,11.410219103943623,68.5,10.21028892833107,0.2660753880266075,0.312,0.3924611973392461,0.356,1.41,2.13,4.51,2.5
30,3500,2,100,RandomAgent,0.06,47.88,11.46584493179635,64.83333333333333,9.227073690444273,0.2803532008830022,0.33984375,0.3576158940397351,0.32421875,1.49,2.39,4.53,2.56
31,3500,3,100,RandomAgent,0.08,48.75,14.541234473042513,72.0,11.832159566199232,0.26369168356997974,0.3138075313807531,0.3671399594320487,0.4309623430962343,1.62,2.31,4.93,2.39
32,4000,0,100,DQNAgent,0.45,61.59,16.761321546942533,75.02222222222223,11.668550112520196,0.26953125,0.33419689119170987,0.3971354166666667,0.37823834196891193,0.2,5.98,7.68,3.86
33,4000,1,100,RandomAgent,0.17,49.16,12.748897991591273,62.8235294117647,8.154647134989581,0.28735632183908044,0.3723849372384937,0.4413793103448276,0.4309623430962343,1.64,1.96,4.35,2.39
34,4000,2,100,RandomAgent,0.2,51.31,11.697602318424062,63.5,8.714929718592114,0.2875318066157761,0.33587786259541985,0.35368956743002544,0.366412213740458,1.44,2.5,3.93,2.62
35,4000,3,100,RandomAgent,0.18,50.91,11.674840470002147,65.88888888888889,7.4303348876891055,0.254320987654321,0.3320754716981132,0.36790123456790125,0.37358490566037733,1.67,2.31,4.05,2.65
36,4500,0,100,DQNAgent,0.78,71.81,16.904848416948315,77.3076923076923,14.117917050827412,0.28634361233480177,0.33410672853828305,0.37151248164464024,0.37587006960556846,0.7,9.05,6.81,4.31
37,4500,1,100,RandomAgent,0.08,48.39,11.448052236079288,60.875,8.358192089202067,0.27765237020316025,0.36401673640167365,0.3860045146726862,0.32217573221757323,1.63,2.02,4.43,2.39
38,4500,2,100,RandomAgent,0.07,49.56,12.581192312336697,72.57142857142857,6.7793202958312415,0.25,0.3068181818181818,0.40756302521008403,0.4015151515151515,1.46,1.9,4.76,2.64
39,4500,3,100,RandomAgent,0.07,49.69,11.277140595026736,66.57142857142857,10.486142459144324,0.26525198938992045,0.31048387096774194,0.3819628647214854,0.36693548387096775,1.64,2.26,3.77,2.48
40,5000,0,1500,DQNAgent,0.838,75.05266666666667,14.817351075306574,78.46380270485282,13.09911433490246,0.26974275948911675,0.31220997679814383,0.39827307069616835,0.39501160092807425,0.5266666666666666,8.292,7.412,4.597333333333333
41,5000,1,1500,RandomAgent,0.062,48.756,12.076387318509898,65.6989247311828,10.523690576975646,0.27394878280113816,0.3294309828478083,0.3953525134366108,0.3988565205554043,1.5126666666666666,2.0766666666666667,4.217333333333333,2.4486666666666665
42,5000,2,1500,RandomAgent,0.04933333333333333,48.49933333333333,12.191226335178737,67.43243243243244,9.967624728686424,0.26904426716721414,0.3379667484328155,0.40466134834975753,0.39574816026165166,1.54,2.0773333333333333,4.262,2.446
43,5000,3,1500,RandomAgent,0.050666666666666665,48.85333333333333,12.102278940577909,67.92105263157895,9.273282445446132,0.2654728243795162,0.31422331422331423,0.39475337731699656,0.3939393939393939,1.566,2.0913333333333335,4.244,2.442
