,train games,agent index,eval games,agent type,win rate,mean VPs,std VPs,mean winner VPs,std winner VPs,Plot Quests Taken Frac,Plot Quests Completed Frac,Lord Quests Taken Frac,Lord Quests Completed Frac,Buildings Purchased per Game,Intrigue Cards Played per Game,Quests Taken per Game,Quests Completed per Game
0,0,0,100,PolicyAgent,0.19,49.69,10.729114595342898,63.1578947368421,9.788624750966576,0.2669491525423729,0.36693548387096775,0.4194915254237288,0.3709677419354839,1.1,2.44,4.72,2.48
1,0,1,100,RandomAgent,0.25,49.81,12.273300289653145,62.28,11.539566716302653,0.26260504201680673,0.31225296442687744,0.4264705882352941,0.42292490118577075,1.42,2.27,4.76,2.53
2,0,2,100,RandomAgent,0.27,50.0,11.694443124834974,62.18518518518518,8.739171233852518,0.2824742268041237,0.37174721189591076,0.38762886597938145,0.40148698884758366,1.41,2.28,4.85,2.69
3,0,3,100,RandomAgent,0.29,50.22,12.079387401685567,63.51724137931034,7.059455335320934,0.2478448275862069,0.31679389312977096,0.4224137931034483,0.42748091603053434,1.39,2.45,4.64,2.62
4,300,0,100,PolicyAgent,0.25,50.82,11.067411621512955,62.6,9.290855719469548,0.23255813953488372,0.2832618025751073,0.3953488372093023,0.37339055793991416,1.54,1.57,3.01,2.33
5,300,1,100,RandomAgent,0.28,50.11,13.557208414714292,64.53571428571429,9.777825287196473,0.2975206611570248,0.3284671532846715,0.3739669421487603,0.38686131386861317,1.3,2.2,4.84,2.74
6,300,2,100,RandomAgent,0.22,48.34,12.155015425740931,61.59090909090909,10.650049470261077,0.25708502024291496,0.336,0.3724696356275304,0.408,1.36,2.12,4.94,2.5
7,300,3,100,RandomAgent,0.25,51.35,11.839235617217861,62.76,10.734169739667806,0.24701195219123506,0.33574007220216606,0.38645418326693226,0.3862815884476534,1.5,2.52,5.02,2.77
8,600,0,100,PolicyAgent,0.27,51.04,12.154768611536792,62.51851851851852,11.751659836649617,0.24786324786324787,0.3212669683257919,0.4017094017094017,0.46153846153846156,1.72,0.85,2.34,2.21
9,600,1,100,RandomAgent,0.26,49.66,12.321704427553843,63.61538461538461,10.095989009643395,0.32007575757575757,0.31954887218045114,0.36553030303030304,0.40225563909774437,1.31,2.5,5.28,2.66
