,train games,agent index,eval games,agent type,win rate,mean VPs,std VPs,mean winner VPs,std winner VPs,Plot Quests Taken Frac,Plot Quests Completed Frac,Lord Quests Taken Frac,Lord Quests Completed Frac,Buildings Purchased per Game,Intrigue Cards Played per Game,Quests Taken per Game,Quests Completed per Game
20,1500,0,100,PolicyAgent,0.37,52.68,8.775967183165625,59.189189189189186,7.093346093491089,0.2426470588235294,0.29411764705882354,0.36764705882352944,0.3438914027149321,0.61,0.16,1.36,2.21
21,1500,1,100,RandomAgent,0.15,46.21,12.106440434743813,60.93333333333333,8.574898768433881,0.2509025270758123,0.3103448275862069,0.3862815884476534,0.40948275862068967,1.44,2.49,5.54,2.32
22,1500,2,100,RandomAgent,0.17,45.32,10.257563063418134,57.411764705882355,7.268455807596935,0.2691588785046729,0.3574468085106383,0.4224299065420561,0.3829787234042553,1.61,2.31,5.35,2.35
23,1500,3,100,RandomAgent,0.31,50.42,13.258340771001476,64.38709677419355,7.4300063793435855,0.28063943161634103,0.33976833976833976,0.42628774422735344,0.444015444015444,1.56,2.47,5.63,2.59
24,1800,0,100,PolicyAgent,0.48,56.16,10.239843748807889,61.8125,10.627511957963947,0.22727272727272727,0.2815126050420168,0.4015151515151515,0.38235294117647056,0.52,0.05,1.32,2.38
25,1800,1,100,RandomAgent,0.17,48.09,11.877790198517568,64.76470588235294,7.734790858153643,0.29136690647482016,0.36947791164658633,0.4154676258992806,0.40160642570281124,1.65,2.58,5.56,2.49
26,1800,2,100,RandomAgent,0.19,48.06,13.375215886108158,64.10526315789474,6.750397546516137,0.29084380610412924,0.3346153846153846,0.41831238779174146,0.3769230769230769,1.59,2.5,5.57,2.6
27,1800,3,100,RandomAgent,0.16,47.26,11.26110118949297,61.375,6.827105902210687,0.2782931354359926,0.32793522267206476,0.3914656771799629,0.38866396761133604,1.49,2.53,5.39,2.47
28,2100,0,100,PolicyAgent,0.36,52.96,9.319785405254779,60.111111111111114,8.796393761643264,0.2116788321167883,0.2882882882882883,0.4233576642335766,0.35585585585585583,0.44,0.1,1.37,2.22
29,2100,1,100,RandomAgent,0.24,47.78,12.001316594440794,62.583333333333336,8.821926597341925,0.24723247232472326,0.3629032258064516,0.3726937269372694,0.3870967741935484,1.66,2.61,5.42,2.48
30,2100,2,100,RandomAgent,0.23,50.05,11.762971563342317,63.26086956521739,9.825509794515357,0.2427007299270073,0.3173431734317343,0.40693430656934304,0.4280442804428044,1.63,2.55,5.48,2.71
31,2100,3,100,RandomAgent,0.17,45.7,13.096182649917495,63.88235294117647,9.958043470370345,0.26833631484794274,0.37401574803149606,0.3595706618962433,0.3700787401574803,1.5,2.26,5.59,2.54
32,2400,0,100,PolicyAgent,0.52,56.54,9.20806168528426,61.01923076923077,7.860540166933588,0.2534246575342466,0.3140495867768595,0.3493150684931507,0.39669421487603307,0.31,0.08,1.46,2.42
33,2400,1,100,RandomAgent,0.16,47.15,12.750980354466867,64.625,10.833253204831871,0.2704626334519573,0.35269709543568467,0.40391459074733094,0.35684647302904565,1.66,2.51,5.62,2.41
34,2400,2,100,RandomAgent,0.17,49.78,11.687240906219055,65.05882352941177,9.064933004750937,0.24508050089445438,0.2862595419847328,0.407871198568873,0.4083969465648855,1.62,2.63,5.59,2.62
35,2400,3,100,RandomAgent,0.15,47.85,11.467671952057227,66.0,9.366607354497857,0.27865612648221344,0.3373015873015873,0.4031620553359684,0.373015873015873,1.66,2.54,5.06,2.52
36,2700,0,100,PolicyAgent,0.41,53.59,9.984082331391303,59.73170731707317,10.262468657137374,0.25,0.28217821782178215,0.41,0.44554455445544555,0.25,0.09,1.0,2.02
37,2700,1,100,RandomAgent,0.2,46.16,11.37692401310653,60.0,7.8230428862431785,0.25886524822695034,0.3206751054852321,0.3829787234042553,0.37130801687763715,1.57,2.65,5.64,2.37
38,2700,2,100,RandomAgent,0.16,46.88,12.450927676281795,61.9375,11.486234968430692,0.29411764705882354,0.3872340425531915,0.37683823529411764,0.42127659574468085,1.62,2.26,5.44,2.35
39,2700,3,100,RandomAgent,0.23,47.34,13.360553880734136,64.0,7.773981129942087,0.2722222222222222,0.3347457627118644,0.4388888888888889,0.3983050847457627,1.67,2.64,5.4,2.36
40,3000,0,1500,PolicyAgent,0.392,54.45933333333333,9.701220518860273,61.406462585034014,8.561885107985368,0.26553051126992855,0.2986438679245283,0.38702583837273224,0.38119103773584906,0.248,0.07933333333333334,1.2126666666666666,2.2613333333333334
41,3000,1,1500,RandomAgent,0.20733333333333334,47.86866666666667,12.252214149106093,62.61414790996785,8.700759058655294,0.27277203348104384,0.3536255411255411,0.39918759231905465,0.4109848484848485,1.6233333333333333,2.5473333333333334,5.416,2.464
42,3000,2,1500,RandomAgent,0.19533333333333333,48.037333333333336,12.045356209852086,62.027303754266214,9.016439587367511,0.26786368633198976,0.35050993022007515,0.3893978258214242,0.3969404186795491,1.6153333333333333,2.5473333333333334,5.458,2.484
43,3000,3,1500,RandomAgent,0.20533333333333334,48.650666666666666,12.934062247500675,64.20454545454545,10.133221952126124,0.2724405628335759,0.33524206142634044,0.39835031538088306,0.38859968766267566,1.6453333333333333,2.538666666666667,5.496,2.5613333333333332
